"player","player_image_url","nation","specific_position","primary_position","secondary_position","squad","age","born","90s_played","minutes_played","tackles","tackles_won","dribblers_tackled","dribblers_challenged","percent_of_dribblers_successfully_tackled","unsuccessful_dribble_challenges","blocks","shots_blocked","passes_blocked","interceptions","tkl_plus_int","clearances","errors","aerials_won","aerials_lost","won_percent","passes_att","passes_cmp","pass_cmp_percent","gross_weekly_wages_usd","gross_yearly_wages_usd","team_possession_percentage","tackles_per90","tackles_won_per90","dribblers_tackled_per90","dribblers_challenged_per90","unsuccessful_dribble_challenges_per90","blocks_per90","shots_blocked_per90","passes_blocked_per90","interceptions_per90","tkl_plus_int_per90","clearances_per90","errors_per90","aerials_won_per90","aerials_lost_per90","passes_att_per90","passes_cmp_per90","won_percent_per90","tackles_per90_adj","tackles_won_per90_adj","dribblers_tackled_per90_adj","dribblers_challenged_per90_adj","unsuccessful_dribble_challenges_per90_adj","blocks_per90_adj","shots_blocked_per90_adj","passes_blocked_per90_adj","interceptions_per90_adj","tkl_plus_int_per90_adj","clearances_per90_adj","errors_per90_adj","aerials_won_per90_adj","aerials_lost_per90_adj","passes_att_per90_adj","passes_cmp_per90_adj","won_percent_per90_adj","tackles_per90_adj_zscore","tackles_won_per90_adj_zscore","dribblers_tackled_per90_adj_zscore","dribblers_challenged_per90_adj_zscore","unsuccessful_dribble_challenges_per90_adj_zscore","blocks_per90_adj_zscore","shots_blocked_per90_adj_zscore","passes_blocked_per90_adj_zscore","interceptions_per90_adj_zscore","tkl_plus_int_per90_adj_zscore","clearances_per90_adj_zscore","errors_per90_adj_zscore","aerials_won_per90_adj_zscore","aerials_lost_per90_adj_zscore","passes_att_per90_adj_zscore","passes_cmp_per90_adj_zscore","won_percent_per90_adj_zscore","percent_of_dribblers_successfully_tackled_zscore","pass_cmp_percent_zscore","won_percent_zscore","inverted_unsuccessful_dribble_challenges_per90_adj_zscore","inverted_aerials_lost_per90_adj_zscore","inverted_errors_per90_adj_zscore","composite_zscore","weighted_sum","value_score","weighted_value_score","tackles_per90_adj_percentile","tackles_won_per90_adj_percentile","dribblers_tackled_per90_adj_percentile","blocks_per90_adj_percentile","shots_blocked_per90_adj_percentile","passes_blocked_per90_adj_percentile","interceptions_per90_adj_percentile","clearances_per90_adj_percentile","percent_of_dribblers_successfully_tackled_percentile","pass_cmp_percent_percentile","won_percent_percentile"
"Malick Thiaw","https://images.fotmob.com/image_resources/playerimages/1137407.png","GER","D (C)","DF","-","Milan",21,2001,18,1620,34,17,12,25,48,13,23,13,10,13,47,55,0,37,21,63.8,1184,1084,91.6,20402,1060900,57.21,1.88888888888889,0.944444444444444,0.666666666666667,1.38888888888889,0.722222222222222,1.27777777777778,0.722222222222222,0.555555555555556,0.722222222222222,2.61111111111111,3.05555555555556,0,2.05555555555556,1.16666666666667,65.7777777777778,60.2222222222222,3.54444444444444,2.20716159019501,1.1035807950975,0.778998208304121,1.62291293396692,0.843914725662798,1.49307989924957,0.843914725662798,0.649165173586767,0.843914725662798,3.05107631585781,3.57040845472722,0,2.40191114227104,1.36324686453221,76.8611565526733,70.3695048168056,4.14167380748358,1.20850853163071,0.518156403177842,0.0846771750180408,0.797976221459511,1.44981167918437,0.698924863756769,0.405008171925195,0.533126033721814,-0.600291764314403,0.50095929933188,-0.0822607136182206,-0.793829900974535,0.287789224424396,-0.311669148648714,1.05691273862805,1.15875829005056,1.61835937072023,-1.35591699406342,1.33879387130793,0.674767467776727,-1.44981167918437,0.311669148648714,0.793829900974535,3.20335372976526,-0.00875690939513441,3.01946812118509,-0.00825422697250864,"89th percentile","78th percentile","57th percentile","80th percentile","68th percentile","71st percentile","28th percentile","42nd percentile","10th percentile","96th percentile","76th percentile"
"Marin Pongracic","https://images.fotmob.com/image_resources/playerimages/831474.png","CRO","D (C)","DF","-","Lecce",25,1997,35.8,3222,43,30,19,25,76,6,37,26,11,51,94,130,1,59,38,60.8,1872,1583,84.6,49519,2575000,45.05,1.20111731843575,0.837988826815643,0.53072625698324,0.698324022346369,0.167597765363129,1.03351955307263,0.726256983240223,0.307262569832402,1.42458100558659,2.62569832402235,3.63128491620112,0.0279329608938548,1.64804469273743,1.06145251396648,52.2905027932961,44.2178770949721,1.69832402234637,1.0929183971208,0.762501207293578,0.482917431285933,0.635417672744649,0.152500241458716,0.94041815566208,0.660834379654434,0.279583776007645,1.29625205239908,2.38917044951988,3.30417189827217,0.0254167069097859,1.49958570767737,0.965834862571866,47.5800753351193,40.2346470381911,1.54533578011499,-0.766694324359773,-0.426721711110665,-0.859531306596951,-1.14356451158281,-1.19294085062005,-1.05307396127927,-0.27026936327524,-1.24727435102442,0.41935940952174,-0.297206150479212,-0.399430940442629,-0.236594438379526,-0.801477344345394,-1.20209676711553,-0.466427912743963,-0.464028754063532,-1.1412848995577,1.20384068736624,-0.129517735871374,0.324503662751181,1.19294085062005,1.20209676711553,0.236594438379526,-1.43036586130015,-0.0499388861834751,-0.555481887883551,-0.0193937422071748,"25th percentile","36th percentile","20th percentile","15th percentile","42nd percentile","10th percentile","75th percentile","33rd percentile","88th percentile","46th percentile","65th percentile"
"Mario Gila","https://images.fotmob.com/image_resources/playerimages/1106074.png","ESP","D (CL)","DF","-","Lazio",22,2000,20.1,1809,32,14,19,34,55.9,15,27,14,13,20,52,69,0,29,43,40.3,1294,1161,89.7,25353,1318400,52.82,1.59203980099502,0.696517412935323,0.945273631840796,1.69154228855721,0.746268656716418,1.34328358208955,0.696517412935323,0.646766169154229,0.99502487562189,2.58706467661692,3.43283582089552,0,1.44278606965174,2.13930348258706,64.3781094527363,57.7611940298507,2.00497512437811,1.68719775433979,0.738149017523658,1.00177366663925,1.79264761398603,0.790873947346776,1.4235731052242,0.738149017523658,0.685424087700539,1.05449859646237,2.74169635080216,3.63802015779517,0,1.52902296487043,2.26717198239409,68.2260591911152,61.2136435246405,2.12481467187167,0.286776130682049,-0.494183535187414,0.795113291047196,1.13169609638742,1.24707706155654,0.478580642580928,0.0148996307404161,0.707797662384671,-0.125597153986734,0.127890542081869,-0.00171422712673611,-0.793829900974535,-0.765941362639281,1.71363427953109,0.60767403935725,0.66570757808817,-0.525357548601744,-0.633699648231482,0.940252149359266,-2.06896567159005,-1.24707706155654,-1.71363427953109,0.793829900974535,-0.852362589433349,-0.162524271381044,-0.646512886402722,-0.123273870889748,"71st percentile","34th percentile","84th percentile","71st percentile","59th percentile","81st percentile","50th percentile","52nd percentile","26th percentile","76th percentile","2nd percentile"
"Marten de Roon","https://images.fotmob.com/image_resources/playerimages/198559.png","NED","DM (C), D (R)	","MF","DF","Atalanta",32,1991,28.9,2601,80,43,35,82,42.7,47,36,10,26,40,120,54,0,35,27,56.5,1712,1446,84.5,36644,1905500,51.11,2.7681660899654,1.4878892733564,1.21107266435986,2.83737024221453,1.62629757785467,1.24567474048443,0.346020761245675,0.899653979238754,1.3840830449827,4.1522491349481,1.86851211072664,0,1.21107266435986,0.934256055363322,59.2387543252595,50.0346020761246,1.95501730103806,2.83101461440519,1.52167035524279,1.23856889380227,2.90178997976532,1.66322108596305,1.27395657648234,0.353876826800649,0.920079749681688,1.4155073072026,4.24652192160779,1.91093486472351,0,1.23856889380227,0.955467432361753,60.5837127482711,51.1705891553739,1.99940407142367,2.31440380009405,1.67637193210268,1.55025877581989,3.31241044152565,4.5813977333308,0.00427970606203404,-1.40245828590702,1.83821448966743,0.688182593811865,1.94249869060084,-2.05920791410329,-0.793829900974535,-1.11657085533457,-1.22532567350505,0.21008294899569,0.124880784296392,-0.658656310669799,-1.84044255519118,-0.150493615973934,-0.177541124452102,-4.5813977333308,1.22532567350505,0.793829900974535,-1.11208356641421,-0.247608694473141,-0.583617720500765,-0.129944211216553,"99th percentile","94th percentile","91st percentile","52nd percentile","9th percentile","97th percentile","84th percentile","2nd percentile","4th percentile","44th percentile","46th percentile"
"Martin Erlic","https://images.fotmob.com/image_resources/playerimages/616170.png","CRO","D (C)","DF","-","Sassuolo",25,1998,29.1,2619,37,22,20,30,66.7,10,31,16,15,28,65,128,1,55,48,53.4,1214,972,80.1,5547,288400,43.82,1.27147766323024,0.756013745704467,0.687285223367698,1.03092783505155,0.343642611683849,1.06529209621993,0.549828178694158,0.515463917525773,0.962199312714777,2.23367697594502,4.39862542955326,0.0343642611683849,1.89003436426117,1.64948453608247,41.7182130584192,33.4020618556701,1.83505154639175,1.13161059383254,0.672849542278807,0.611681402071643,0.917522103107464,0.305840701035821,0.948106173211046,0.489345121657314,0.458761051553732,0.8563539629003,1.98796455673284,3.91476097325851,0.0305840701035821,1.68212385569702,1.46803536497194,37.1290611057487,29.7277161406818,1.63318934353129,-0.698105224668956,-0.675079863316122,-0.448900010074706,-0.58891147776149,-0.606836716664481,-1.02870209572329,-0.902794077033194,-0.384115944217056,-0.572251445505516,-0.78100407125446,0.327969826711677,-0.123305253045182,-0.581121478778455,-0.0768836504025686,-1.01013921579937,-1.02983568300747,-1.0479054626933,0.353635457462818,-1.07343234048664,-0.539480389645167,0.606836716664481,0.0768836504025686,0.123305253045182,-3.94639036311531,-0.269653528298423,-13.683739123146,-0.934998364418942,"28th percentile","28th percentile","39th percentile","18th percentile","18th percentile","36th percentile","30th percentile","65th percentile","62nd percentile","18th percentile","28th percentile"
"Matteo Gabbia","https://images.fotmob.com/image_resources/playerimages/844996.png","ITA","D (C)","DF","-","Milan",23,1999,14.2,1278,29,20,18,24,75,6,11,6,5,10,39,48,0,35,18,66,902,815,90.4,29316,1524400,57.21,2.04225352112676,1.40845070422535,1.26760563380282,1.69014084507042,0.422535211267606,0.774647887323944,0.422535211267606,0.352112676056338,0.704225352112676,2.74647887323944,3.38028169014085,0,2.46478873239437,1.26760563380282,63.5211267605634,57.3943661971831,4.64788732394366,2.38636775079079,1.64577086261434,1.48119377635291,1.97492503513721,0.493731258784302,0.905173974437887,0.493731258784302,0.411442715653585,0.82288543130717,3.20925318209796,3.94985007027442,0,2.8800990095751,1.48119377635291,74.2242659039067,67.0651626515344,5.43104384662732,1.52618471078086,2.02016223084927,2.32399516715973,1.49007658870583,0.111326206097775,-1.16480191207485,-0.886616153336086,-0.612064601790216,-0.647695645018598,0.691698369663411,0.369771812914413,-0.793829900974535,0.865046650045109,-0.0474013679074177,0.919729186946882,0.980816728337686,2.98882908740706,1.11242077017232,1.0870833100772,0.931627591462128,-0.111326206097775,0.0474013679074177,0.793829900974535,4.53958834628167,0.191554724445005,2.97795089627504,0.125659095017715,"96th percentile","97th percentile","99th percentile","12th percentile","20th percentile","28th percentile","26th percentile","67th percentile","83rd percentile","80th percentile","86th percentile"
"Matteo Lovato","https://images.fotmob.com/image_resources/playerimages/1047570.png","ITA","D (CR)","DF","-","Torino | Salernitana",23,2000,16.5,1485,37,21,20,29,69,9,23,12,11,31,68,51,1,26,27,49.1,672,566,84.2,18422,957900,47.18,2.24242424242424,1.27272727272727,1.21212121212121,1.75757575757576,0.545454545454545,1.39393939393939,0.727272727272727,0.666666666666667,1.87878787878788,4.12121212121212,3.09090909090909,0.0606060606060606,1.57575757575758,1.63636363636364,40.7272727272727,34.3030303030303,2.97575757575758,2.1227037508749,1.20477780455062,1.14740743290535,1.66374077771276,0.516333344807408,1.31951854784115,0.68844445974321,0.631074088097943,1.77848152100329,3.90118527187819,2.92588895390864,0.0573703716452675,1.49162966277696,1.54900003442222,38.5528897456198,32.4716303512214,2.81688524778264,1.0587913366119,0.798498126584233,1.25954275756924,0.878248932415834,0.197716817490851,0.148716192236756,-0.168431742604677,0.445975068397903,1.50639294546366,1.52607122502682,-0.850083130604361,0.463957179644065,-0.811081699268134,0.104522994195347,-0.936064900319415,-0.882073630711204,0.210243355174373,0.563901267008825,-0.213421256281618,-1.04152517684845,-0.197716817490851,-0.104522994195347,-0.463957179644065,0.0265604322309915,0.184073399360274,0.0277277714072362,0.192163481950385,"83rd percentile","84th percentile","88th percentile","63rd percentile","50th percentile","67th percentile","92nd percentile","18th percentile","76th percentile","42nd percentile","13th percentile"
"Mattia Bani","https://images.fotmob.com/image_resources/playerimages/415017.png","ITA","D (CR)","DF","-","Genoa",29,1993,25.6,2304,26,10,11,22,50,11,51,31,20,22,48,116,1,49,42,53.8,1152,962,83.5,25750,1339000,44.13,1.015625,0.390625,0.4296875,0.859375,0.4296875,1.9921875,1.2109375,0.78125,0.859375,1.875,4.53125,0.0390625,1.9140625,1.640625,45,37.578125,2.1015625,0.908918023984249,0.349583855378557,0.384542240916413,0.769084481832826,0.384542240916413,1.78287766243064,1.08370995167353,0.699167710757115,0.769084481832826,1.67800250581708,4.05517272239127,0.0349583855378557,1.71296089135493,1.46825219258994,40.2720601396098,33.6299668874172,1.88076114193664,-1.09286913501299,-1.57060889400111,-1.17325207585069,-0.880758638287507,-0.306020493732208,1.61761581076448,1.28947410561947,0.774005409684766,-0.768972838039187,-1.15477474224477,0.495243723708487,-0.0274028336953542,-0.543895716615102,-0.0763978339235485,-0.846625506727957,-0.819696249093145,-0.784761724185505,-1.17307715967559,-0.36025241699955,-0.492778548975094,0.306020493732208,0.0763978339235485,0.0274028336953542,-1.84571974260944,-0.189244467132919,-1.378431473196,-0.141332686432352,"12th percentile","2nd percentile","10th percentile","94th percentile","88th percentile","83rd percentile","21st percentile","73rd percentile","13th percentile","34th percentile","30th percentile"
"Nehuen Perez","https://images.fotmob.com/image_resources/playerimages/902383.png","ARG","D (CR)","DF","-","Udinese",23,2000,36,3240,72,48,39,48,81.3,9,53,26,27,45,117,158,1,81,44,64.8,1599,1267,79.2,16441,854900,39,2,1.33333333333333,1.08333333333333,1.33333333333333,0.25,1.47222222222222,0.722222222222222,0.75,1.25,3.25,4.38888888888889,0.0277777777777778,2.25,1.22222222222222,44.4166666666667,35.1944444444444,1.8,1.63934426229508,1.09289617486339,0.887978142076503,1.09289617486339,0.204918032786885,1.20673952641166,0.591985428051002,0.614754098360656,1.02459016393443,2.66393442622951,3.59744990892532,0.0227686703096539,1.84426229508197,1.00182149362477,36.4071038251366,28.8479052823315,1.47540983606557,0.201946934736916,0.488557259225245,0.432216717537554,-0.244103844545949,-0.992587439165636,-0.208805773641658,-0.524213335708941,0.367356078920491,-0.193016238223605,0.0341205897953052,-0.0500459634130932,-0.294649949074932,-0.385391673584541,-1.12146636333552,-1.04769885596222,-1.07721422624437,-1.21560909340518,1.688366248494,-1.26221526140969,0.79152206945191,0.992587439165636,1.12146636333552,0.294649949074932,0.928958808338373,0.111961810791995,1.08662862128714,0.130964803827342,"67th percentile","75th percentile","68th percentile","46th percentile","34th percentile","63rd percentile","49th percentile","46th percentile","99th percentile","13th percentile","81st percentile"
"Nicolo Casale","https://images.fotmob.com/image_resources/playerimages/814398.png","ITA","D (C)","DF","-","Lazio",25,1998,17.3,1557,15,9,6,15,40,9,19,16,3,12,27,61,0,23,24,48.9,1024,940,91.8,36644,1905500,52.82,0.867052023121387,0.520231213872832,0.346820809248555,0.867052023121387,0.520231213872832,1.09826589595376,0.92485549132948,0.173410404624277,0.69364161849711,1.5606936416185,3.52601156069364,0,1.32947976878613,1.38728323699422,59.1907514450867,54.3352601156069,2.82658959537572,0.918876667148566,0.55132600028914,0.367550666859427,0.918876667148566,0.55132600028914,1.16391044505485,0.980135111625138,0.183775333429713,0.735101333718853,1.65397800086742,3.73676511307084,0,1.40894422296114,1.47020266743771,62.7286471440088,57.5829378079768,2.99553793490433,-1.07521559174505,-1.01173130568524,-1.22743860056253,-0.586248233324185,0.3314671668278,-0.344578696383542,0.907446410011652,-1.70881648800703,-0.845577077435203,-1.1837449187832,0.115921608761328,-0.793829900974535,-0.910897665728127,-0.0720276672828633,0.321672604284594,0.470191068892166,0.400133061055548,-2.08727633161476,1.38074563151306,-1.06487609718349,-0.3314671668278,0.0720276672828633,0.793829900974535,-4.49471570045308,-0.543507091442738,-2.35881170320288,-0.285230696112694,"13th percentile","13th percentile","5th percentile","41st percentile","81st percentile","4th percentile","18th percentile","59th percentile","0th percentile","97th percentile","12th percentile"
"Nikola Milenkovic","https://images.fotmob.com/image_resources/playerimages/766611.png","SRB","D (C)","DF","-","Fiorentina",25,1997,27.9,2511,41,21,22,36,61.1,14,22,14,8,27,68,95,1,111,28,79.9,1584,1341,84.7,110131,5726800,57.58,1.46953405017921,0.752688172043011,0.788530465949821,1.29032258064516,0.501792114695341,0.788530465949821,0.501792114695341,0.28673835125448,0.967741935483871,2.43727598566308,3.40501792114695,0.03584229390681,3.97849462365591,1.00358422939068,56.7741935483871,48.0645161290323,2.86379928315412,1.7321240572598,0.887185492742823,0.929432420968671,1.52088941613055,0.591456995161882,0.929432420968671,0.591456995161882,0.33797542580679,1.14066706209791,2.87279111935771,4.01345818145563,0.0422469282258487,4.68940903306921,1.18291399032376,66.9191343097443,56.6531307508631,3.37552956524531,0.366416340636451,-0.0813141970602572,0.564415376712292,0.597385065849917,0.484857485726881,-1.08789995475237,-0.526162419084976,-0.965981741468479,0.0686423481275114,0.285972408754138,0.445548781035704,0.132391055843636,3.04920421180076,-0.715716764021753,0.539681611574622,0.420120188953228,0.804025664549428,-0.158316078823115,-0.108541855768811,2.55451655474716,-0.484857485726881,0.715716764021753,-0.132391055843636,4.59293508535857,0.252691023663489,0.80200724407323,0.044124296930832,"76th percentile","54th percentile","78th percentile","13th percentile","33rd percentile","18th percentile","59th percentile","70th percentile","41st percentile","47th percentile","100th percentile"
"Norbert Gyomber","https://images.fotmob.com/image_resources/playerimages/291655.png","SVK","D (CR)","DF","-","Salernitana",31,1992,19.6,1764,36,18,20,26,76.9,6,33,23,10,23,59,77,2,31,28,52.5,750,630,84,25750,1339000,44.45,1.83673469387755,0.918367346938775,1.02040816326531,1.3265306122449,0.306122448979592,1.68367346938776,1.1734693877551,0.510204081632653,1.1734693877551,3.01020408163265,3.92857142857143,0.102040816326531,1.58163265306122,1.42857142857143,38.265306122449,32.1428571428571,2.67857142857143,1.65322654714451,0.826613273572255,0.918459192858061,1.19399695071548,0.275537757857418,1.5154576682158,1.05622807178677,0.459229596429031,1.05622807178677,2.70945461893128,3.53606789250354,0.0918459192858061,1.42361174893,1.28584287000129,34.4422197321773,28.9314645750289,2.41095538125241,0.226555861094017,-0.249114810977549,0.529421497146455,-0.0453269165270155,-0.722661857119025,0.769864865286959,1.18810934136587,-0.381858802808648,-0.121698599875864,0.0890115447347326,-0.123170962964849,1.21979851683536,-0.893191364795097,-0.485097867887213,-1.14992144097539,-1.07271448914254,-0.22121896540804,1.28611861284077,-0.255373016486742,-0.644559531152831,0.722661857119025,0.485097867887213,-1.21979851683536,-0.938866979618732,0.17645608247993,-0.701170261104356,0.131781988409208,"68th percentile","42nd percentile","76th percentile","81st percentile","84th percentile","38th percentile","52nd percentile","41st percentile","89th percentile","41st percentile","25th percentile"
"Obite N'Dicka","https://images.fotmob.com/image_resources/playerimages/787242.png","CIV","D (C)	","DF","-","Roma",23,1999,24.1,2169,32,18,12,20,60,8,30,16,14,16,48,75,0,38,27,58.5,1587,1437,90.5,101614,5283900,54.84,1.32780082987552,0.746887966804979,0.497925311203319,0.829875518672199,0.33195020746888,1.2448132780083,0.663900414937759,0.580912863070539,0.663900414937759,1.99170124481328,3.11203319502075,0,1.57676348547718,1.12033195020747,65.850622406639,59.6265560165975,2.42738589211618,1.47010720756811,0.826935304257063,0.551290202838042,0.91881700473007,0.367526801892028,1.37822550709511,0.735053603784056,0.643171903311049,0.735053603784056,2.20516081135217,3.44556376773776,0,1.74575230898713,1.24040295638559,72.9081293253311,66.0170017898555,2.68753973883545,-0.0980571540597604,-0.248222703220051,-0.641488948490535,-0.58636553719418,-0.371057596012747,0.334823743243823,0.00348243929372593,0.504254394687295,-0.845684669449318,-0.519095913188649,-0.230989416458675,-0.793829900974535,-0.504310669358388,-0.586908970381784,0.851257523007777,0.924372398021751,0.0727621840442646,-0.258877987736424,1.10805919017976,0.0559680788982621,0.371057596012747,0.586908970381784,0.793829900974535,0.52767410697101,-0.134063041947887,0.0998645142737392,-0.0253719869694518,"47th percentile","44th percentile","31st percentile","67th percentile","57th percentile","68th percentile","17th percentile","39th percentile","36th percentile","81st percentile","57th percentile"
"Pablo Mari","https://images.fotmob.com/image_resources/playerimages/299981.png","ESP","D (C)","DF","-","Monza",29,1993,29.1,2619,41,25,22,34,64.7,12,40,25,15,37,78,115,1,41,20,67.2,1737,1581,91,40606,2111500,53.39,1.40893470790378,0.859106529209622,0.756013745704467,1.16838487972509,0.412371134020619,1.3745704467354,0.859106529209622,0.515463917525773,1.27147766323024,2.68041237113402,3.95189003436426,0.0343642611683849,1.40893470790378,0.687285223367698,59.6907216494845,54.3298969072165,2.30927835051546,1.51140818269017,0.921590355298886,0.81099951266302,1.25336288320649,0.442363370543465,1.47454456847822,0.921590355298886,0.552954213179332,1.36395372584235,2.87536190853253,4.23931563437488,0.0368636142119555,1.51140818269017,0.737272284239109,64.0320978861666,58.2813740691016,2.47723487504341,-0.024843510464403,0.0139961141302699,0.186730078630083,0.071394024435945,-0.0850142231245785,0.640165816093624,0.691508655835161,0.0696448302623471,0.571971380095078,0.289072419197371,0.714614984889181,0.0143673682953872,-0.787205523672001,-1.71420619333205,0.389484290876265,0.507802439883839,-0.150770578738366,0.170795623074984,1.21293859069256,1.07173311347235,0.0850142231245785,1.71420619333205,-0.0143673682953872,3.67679077588987,0.272477646226906,1.74131696703285,0.129044587367703,"52nd percentile","57th percentile","60th percentile","78th percentile","76th percentile","52nd percentile","80th percentile","80th percentile","57th percentile","89th percentile","88th percentile"
"Patric","https://images.fotmob.com/image_resources/playerimages/358149.png","ESP","D (CR)","DF","-","Lazio",30,1993,17.9,1611,13,8,8,18,44.4,10,15,9,6,6,19,44,0,9,17,34.6,1199,1051,87.7,43973,2286600,52.82,0.726256983240223,0.446927374301676,0.446927374301676,1.00558659217877,0.558659217877095,0.837988826815643,0.502793296089385,0.335195530726257,0.335195530726257,1.06145251396648,2.45810055865922,0,0.502793296089385,0.949720670391062,66.9832402234637,58.7150837988827,1.93296089385475,0.769666154345298,0.473640710366337,0.473640710366337,1.06569159832426,0.592050887957922,0.888076331936883,0.53284579916213,0.355230532774753,0.355230532774753,1.12489668712005,2.60502390701486,0,0.53284579916213,1.00648650952847,70.9869014661548,62.2245483243776,2.04849607233441,-1.33971891818645,-1.22693952357605,-0.889114985287848,-0.297591487018795,0.487127486898427,-1.21900332898169,-0.742345230800082,-0.882857971479426,-1.70187543088624,-1.82174262548159,-1.2323328150894,-0.793829900974535,-1.96850358861326,-1.11101408967306,0.751306142227581,0.720145638619199,-0.606476487549034,-1.68502869596152,0.520734547308035,-2.73446690113859,-0.487127486898427,1.11101408967306,0.793829900974535,-10.9725651038724,-0.988471449226552,-4.79863776081186,-0.432288747147097,"5th percentile","7th percentile","17th percentile","10th percentile","25th percentile","20th percentile","2nd percentile","9th percentile","5th percentile","67th percentile","0th percentile"
"Pawel Dawidowicz","https://images.fotmob.com/image_resources/playerimages/406505.png","POL","D (CL)","DF","-","Hellas Verona",28,1995,23.8,2142,53,30,17,29,58.6,12,17,9,8,24,77,114,1,67,30,69.1,1173,972,82.9,7527,391400,44.21,2.22689075630252,1.26050420168067,0.714285714285714,1.21848739495798,0.504201680672269,0.714285714285714,0.378151260504202,0.336134453781513,1.00840336134454,3.23529411764706,4.78991596638655,0.0420168067226891,2.81512605042017,1.26050420168067,49.2857142857143,40.8403361344538,2.90336134453781,1.99577949121932,1.12968650446377,0.640155685862802,1.09203028764831,0.451874601785507,0.640155685862802,0.33890595133913,0.301249734523671,0.903749203571014,2.89952869479034,4.29280871696232,0.0376562168154589,2.52296652663575,1.12968650446377,44.1707423245333,36.6018427446261,2.60204458194821,0.83379453005796,0.590475927183889,-0.358094857054342,-0.245806288460683,-0.0486600086834456,-2.00493918516097,-1.45767718898351,-1.14290199589372,-0.465413893245949,0.318214166997062,0.778341820015446,0.0317443746866918,0.433924507884995,-0.834976432168417,-0.643797577835993,-0.659658273363374,-0.0181105056260843,-0.386865871807907,-0.486107697614918,1.29356685665519,0.0486600086834456,0.834976432168417,-0.0317443746866918,-0.631083307619106,-0.110262276772963,-1.61237431686026,-0.281712510917126,"80th percentile","80th percentile","46th percentile","0th percentile","5th percentile","15th percentile","36th percentile","81st percentile","30th percentile","31st percentile","89th percentile"
"Radu Dragusin","https://images.fotmob.com/image_resources/playerimages/1203661.png","ROU","D (C)","DF","-","Genoa",21,2002,19,1710,16,11,8,9,88.9,1,18,12,6,21,37,87,3,58,25,69.9,721,592,82.1,18422,957900,44.13,0.842105263157895,0.578947368421053,0.421052631578947,0.473684210526316,0.0526315789473684,0.947368421052632,0.631578947368421,0.315789473684211,1.10526315789474,1.94736842105263,4.57894736842105,0.157894736842105,3.05263157894737,1.31578947368421,37.9473684210526,31.1578947368421,3.67894736842105,0.753629195595037,0.518120071971588,0.376814597797519,0.423916422522209,0.0471018247246898,0.847832845044417,0.565221896696278,0.282610948348139,0.989138319218487,1.74276751481352,4.09785875104802,0.141305474174069,2.73190583403201,1.17754561811725,33.9604156265014,27.8842802370164,3.29241754825582,-1.36814740392619,-1.10372026091385,-1.19789570942,-1.55940275255621,-1.59579896080539,-1.34657963142896,-0.622928527593338,-1.23269142332565,-0.272931188732076,-1.07667724354202,0.546096009253205,2.30414898150131,0.686151247510428,-0.727744953546261,-1.17498717453629,-1.12910623285045,0.715686011138139,2.38315761916777,-0.653914738435412,1.38697053799534,1.59579896080539,0.727744953546261,-2.30414898150131,-1.45238684958724,0.258051166181131,-1.51621969891141,0.269392594405607,"4th percentile","12th percentile","7th percentile","5th percentile","26th percentile","12th percentile","41st percentile","75th percentile","100th percentile","26th percentile","91st percentile"
"Riccardo Calafiori","https://images.fotmob.com/image_resources/playerimages/1105912.png","ITA","D (CL)","DF","-","Bologna",21,2002,26.1,2349,47,32,22,32,68.8,10,38,13,25,50,97,74,3,60,24,71.4,1810,1622,89.6,14658,762200,57.87,1.8007662835249,1.22605363984674,0.842911877394636,1.22605363984674,0.383141762452107,1.45593869731801,0.498084291187739,0.957854406130268,1.91570881226054,3.71647509578544,2.83524904214559,0.114942528735632,2.29885057471264,0.919540229885057,69.3486590038314,62.1455938697318,2.73563218390805,2.13715438348553,1.45508383556461,1.00037013695067,1.45508383556461,0.454713698613942,1.72791205473298,0.591127808198124,1.13678424653485,2.27356849306971,4.41072287655523,3.36488136974317,0.136414109584182,2.72828219168365,1.09131287667346,82.3031794491234,73.7545619151813,3.24665580810354,1.08440776485737,1.49191016012845,0.790637402239081,0.468002961299734,-0.0378082974492762,1.44336875780476,-0.527376599450881,2.88215439600706,2.62240964888468,2.14050196528118,-0.327107150301897,2.19691078500163,0.681776869579892,-0.920955058472374,1.3400325675123,1.34104641774596,0.667045917792063,0.545617283570042,0.919276269256702,1.56210244050811,0.0378082974492762,0.920955058472374,-2.19691078500163,7.24635013790945,0.864284970087969,9.50715053517377,1.13393462357382,"86th percentile","92nd percentile","83rd percentile","91st percentile","31st percentile","100th percentile","99th percentile","34th percentile","75th percentile","73rd percentile","96th percentile"
