Emil Holm,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/292348.png&w=64&h=64&output=webp&q=60
Justin Kumi,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Ibrahim Sulemana,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/7796609.png&w=64&h=64&output=webp&q=60
Rade Krunić,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/75108.png&w=64&h=64&output=webp&q=60
Szymon Zurkowski,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/148296.png&w=64&h=64&output=webp&q=60
Matteo Ruggeri,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/289839.png&w=64&h=64&output=webp&q=60
Matteo Pessina,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/349610.png&w=64&h=64&output=webp&q=60
Giuseppe Pezzella,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/89419.png&w=64&h=64&output=webp&q=60
Davide Zappacosta,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/13390.png&w=64&h=64&output=webp&q=60
Nikola Moro,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/63304.png&w=64&h=64&output=webp&q=60
Tommaso Pobega,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/287348.png&w=64&h=64&output=webp&q=60
Nadir Zortea,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/336250.png&w=64&h=64&output=webp&q=60
Pedro Pereira,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/76805.png&w=64&h=64&output=webp&q=60
Pedro Obiang,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/5592.png&w=64&h=64&output=webp&q=60
Ylber Ramadani,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/113294.png&w=64&h=64&output=webp&q=60
Tijjani Reijnders,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/100274.png&w=64&h=64&output=webp&q=60
Matteo Prati,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/464821.png&w=64&h=64&output=webp&q=60
Suat Serdar,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/73309.png&w=64&h=64&output=webp&q=60
Mario Pašalić,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/11776.png&w=64&h=64&output=webp&q=60
Arthur,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/68586.png&w=64&h=64&output=webp&q=60
Paul Pogba,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/4421.png&w=64&h=64&output=webp&q=60
